i,a,b,w
2154,7554.084228293541,10834.611474360374,2
2155,267.4674446612302,7546.3488793277975,0
2156,6832.624342749215,9276.522750845585,7
2157,3486.3107982925903,8943.24302281364,10
2158,9724.841114061155,12133.583039263045,9
2159,2197.1472140952924,14826.907232311121,2
2160,539.136029673984,10838.345250662524,17
2161,8746.775653581757,12545.550430579446,19
2162,4113.136335001909,19510.241108724556,18
2163,8574.667812372647,16268.594433703915,11
2164,1833.0871837547659,10208.721389539043,3
2165,2098.300085448147,13060.775592780856,5
2166,9805.596106110836,17161.544739049576,19
2167,3343.639139567434,18028.792939724062,9
2168,7354.280863008711,19518.026057961557,16
2169,3943.7386107169973,12213.153330220874,0
2170,8274.562271732846,14662.578689798615,4
2171,2128.0602220937058,16411.73611806077,3
2172,674.7767382894543,9616.143727284769,19
2173,451.44001707473274,14739.182828960955,17
2174,7204.213837653114,15892.792400481656,5
2175,3007.0230372079045,19814.83752288356,17
2176,9936.161682032423,11212.367800025539,3
2177,4826.13198191925,6240.391010595312,6
2178,7922.815733735396,19972.9798080576,17
2179,623.014229109493,10799.107991628216,7
2180,1833.2400997903626,17544.889143612625,4
2181,1590.5593695884545,11373.091747635934,3
2182,5526.222840966066,9959.852963459381,19
2183,877.066101447707,18336.450277504293,2
2184,2458.974187527233,17713.000669486973,1
2185,231.30671482835265,4989.599283804916,4
2186,7978.344008700097,13893.203776975592,13
2187,9599.854102637208,9736.495577360014,7
2188,8133.103474184042,12848.265511033662,18
2189,3882.444131718154,13196.354211959118,0
2190,3502.052335621682,10347.700499098257,3
2191,1366.0170178976018,7441.311038443,0
2192,3027.1689396157035,7554.920560802279,19
2193,8629.769691779433,8677.53114635832,10
2194,5156.154413192748,14115.70241450504,10
2195,4522.405651714953,13956.189204402552,5
2196,4166.640999314954,11650.122363765993,14
2197,9553.653535239455,9683.506289851905,18
2198,6618.164278783942,19147.239351950528,7
2199,5059.5495358125745,5872.367333467629,2
2200,5604.215654192564,17077.986850229878,1
2201,3413.136782058741,17024.78305879618,1
2202,1271.4334447898862,9743.941312880446,15
2203,4372.084903949877,14084.369561859938,17
2204,3183.0766166084304,18468.4030220013,9
2205,1786.4235231640612,7542.268606511487,11
2206,8010.155844039403,13590.881663536911,17
2207,8015.290466090346,8448.37828385867,5
2208,489.18157911567806,11424.504483621546,9
2209,3161.668649106927,16954.053792389015,16
2210,2741.4373305595127,15926.401082773033,9
2211,5995.440156921519,15633.798571498446,11
2212,5325.877641834329,7613.865723256502,5
2213,3630.491728861344,17196.01786918789,17
2214,5259.295861363932,18662.2020286033,11
2215,7434.202155235036,19108.395074549684,14
2216,323.87693240534924,18698.934065231417,7
2217,1777.5437606966266,2015.161653617246,17
2218,5374.88953468957,13791.8458614356,17
2219,2492.325547496573,5937.163096491335,4
2220,1026.4467955328857,12085.84982518362,10
2221,6709.786232779901,18839.44203177275,10
2222,2808.0866281856675,5260.077675947724,11
2223,8883.391063238003,11464.21864377194,19
2224,3507.136118252953,9642.41126812004,7
2225,9155.283142534687,13039.24404787321,3
2226,7303.396281505125,18059.739332597303,2
2227,7916.044856905345,17546.511359276046,8
2228,1061.4582881995352,6176.745294248554,3
2229,937.6584625863509,17337.59285415442,10
2230,6212.779712377271,10510.571132067089,16
2231,7711.621641741963,10798.741318472712,8
2232,610.4748698519272,8523.498485788545,12
2233,7060.528921454877,17573.07496488514,8
2234,9227.579712012131,16374.60486088939,2
2235,409.27399026190466,8519.399779865382,8
2236,302.9875619787969,18524.102499964396,13
2237,714.4774771668943,1114.7382899257582,8
2238,716.262100414113,14546.880254574367,18
2239,7247.723694470768,9576.625004331743,9
2240,8179.372555886174,13681.061998369456,17
2241,5527.956223829694,13573.568416756607,1
2242,2335.9962583098154,3389.665955262588,8
2243,6291.892451445687,6451.9586945257315,9
2244,5524.091234942483,15638.820028678309,16
2245,5293.340907181291,19865.906308740578,13
2246,3722.56969204426,5440.501515842503,4
2247,2705.8459782354075,13525.143855053107,13
2248,2011.9506376416537,10150.100782255859,1
2249,6069.143794503324,14846.990404508622,0
2250,1805.2284566401447,19450.645724945727,1
2251,6571.114304272298,17278.302472073672,11
2252,9600.677430835025,12061.574228109834,2
2253,4946.786439684013,13083.416558440367,18
2254,923.7793496254476,8669.787235252456,7
2255,3474.5158233558655,4385.25546921495,14
2256,2522.108179851919,18517.785794381274,6
2257,4541.86813134721,9958.479892473593,13
2258,7695.172591421723,19962.711673935708,0
2259,9298.559051205137,11710.444759021226,12
2260,4615.664936211335,10403.088904292497,11
2261,8819.025458643557,18893.160514416362,14
2262,3401.937271570001,10600.330895865733,5
2263,1156.8491969115355,11305.048410169109,15
2264,3492.784811056107,16812.029415119876,12
2265,6044.265733972703,15808.644620848348,2
2266,7209.527106458413,9318.814096164031,11
2267,2631.9571684480375,14213.97179010181,7
2268,8513.53055503126,18033.205908286,6
2269,1483.1031998211567,15864.805970877933,3
2270,2046.754744194996,14960.22733094586,17
2271,8168.014017612437,9590.393767678974,6
2272,9596.209577381107,16814.10353860959,11
2273,9000.299906157416,13899.545351919282,13
2274,2718.021094624803,16452.380378685793,17
2275,6658.101640795967,8621.485339408322,7
2276,9814.092680002186,17275.295350461358,11
2277,3037.2292936502554,3716.3938500422855,8
2278,8034.490349294773,12812.38529462646,6
2279,2374.981879964637,13052.596331583873,12
2280,6567.823390638914,15905.788545340125,9
2281,5195.155564325861,8755.279907638374,1
2282,7727.4577757133775,12982.986941820982,14
2283,4108.593945076113,9509.88454741495,0
2284,1911.979321828329,4230.919227136462,10
2285,729.1281673354554,10139.779147172618,18
2286,3021.51277883849,9029.481464815151,0
2287,3541.677670124457,15177.989862267477,13
2288,8550.561302403474,14728.37054767934,14
2289,3094.9410034252646,14566.071058357218,19
2290,2753.653847320783,18131.12056426758,12
2291,4777.866274432139,17893.1298187774,0
2292,8966.351719077702,11866.602190163943,6
2293,482.064807446232,17728.094916410202,7
2294,8806.616322251912,11929.778196270585,0
2295,4688.61880819074,11741.278216286908,13
2296,6081.819912659197,9605.369781275524,7
2297,7694.341508524647,16002.797619684055,19
2298,5488.68298613949,19256.08501219568,8
2299,3096.0081002132397,11217.324842080341,12
2300,2020.3801203924504,7443.07361496055,12
2301,7490.347020100629,16502.385101038803,3
2302,7685.004072860636,7864.473362520869,14
2303,98.32688540482796,6791.028546070543,19
2304,6082.98043683003,17378.63928414644,11
2305,2721.7386552480552,9008.158153049148,14
2306,4146.530605893346,4680.908775783444,7
2307,4391.47549470644,8387.22188146669,7
2308,6979.0164550683185,17474.663120144938,16
2309,8630.155396638253,10403.227656119203,1
2310,4578.837463883243,4892.3660343428355,10
2311,20.49081919346797,10399.023585791625,7
2312,946.942138156958,12739.994136575398,0
2313,9169.205919902726,17869.68499631808,1
2314,3621.0141955688805,12398.159443100329,8
2315,3508.105385122997,19143.853315092187,3
2316,8089.314385175667,17463.897950794875,10
2317,3651.184385793117,17026.8498944807,10
2318,1583.4974783481618,12435.919295804399,4
2319,7421.677142315497,13142.448711763664,13
2320,3034.892852915307,5977.4371176808945,0
2321,1620.3477800843634,6535.747907878747,14
2322,8739.808806352134,12567.112269939873,0
2323,7225.804491509592,19082.91371327121,14
2324,8393.617260074725,17482.50264962005,17
2325,2857.5965189273934,14163.322929238884,4
2326,5044.456323391237,9256.018805199381,8
2327,7978.739385113862,17446.740769314667,7
2328,8857.127958441648,11596.896135045465,17
2329,8309.765420264746,12115.853335385187,14
2330,6010.1796116025735,17782.98836266841,8
2331,6403.509240247258,8847.091087676748,6
2332,9776.035082280232,17671.13666893876,11
2333,8669.579038322472,12311.792980326405,7
2334,9297.732360149135,13720.0734979031,7
2335,7448.718735638006,13439.897128966179,17
2336,1558.5228853693252,7096.629934859451,11
2337,9430.918755358287,19878.477009828996,10
2338,4099.67775482807,15469.041918676485,13
2339,5916.448194641531,10383.483433984778,16
2340,796.0336035644884,4680.198249690093,11
2341,7196.99269308812,16475.241759734527,13
2342,5778.202476345557,10233.234199376551,7
2343,7057.3797831452985,9522.184684950389,5
2344,2669.5746114780413,11639.443393509364,14
2345,7361.573292367698,13958.730394657396,0
2346,2689.995415795738,3837.362788933453,2
2347,466.6941424710598,11186.782369448902,14
2348,6304.220910083305,18657.38593735409,4
2349,39.73542706544768,19774.22676795264,2
2350,7492.065792466621,11276.792859759755,15
2351,4983.819568228796,15976.691215673156,15
2352,2983.0034773450425,7722.6610740047,10
2353,5036.10694633974,9330.171523994391,16
2354,1393.0037314608912,14700.764404227804,14
2355,9374.383522816537,17781.849080135897,18
2356,1662.4681869575331,4153.935095039468,12
2357,9860.688295315973,17034.677723091154,11
2358,822.8117344313109,13897.723689425215,11
2359,2305.183471040129,13267.1865708227,7
2360,4690.545303260696,19368.373447220874,1
2361,4359.857059560555,5772.799585793486,12
2362,6245.962869021239,17177.793661036278,2
2363,9322.769443051555,12114.249766017145,9
2364,1320.968958665395,11295.397860133176,10
2365,9981.470359231778,13445.566828606497,15
2366,6425.836575082388,18992.675409628715,3
2367,7873.091891837476,17608.45269574565,18
2368,9109.704575173173,14249.925428000337,4
2369,4111.538795549798,7291.32267389244,6
2370,1848.479082610284,11910.463200968125,8
2371,2417.3438350099664,14062.837887620615,18
2372,6052.226736934546,16358.520015382119,16
2373,8492.46388880977,9373.380235162416,5
2374,5702.657120112835,12916.096545966007,8
2375,7823.2434585404435,10841.99183542778,12
2376,9835.206851740068,14029.607344165273,6
2377,6844.439312056065,19570.4513432885,4
2378,4071.4423874944046,17466.733961301445,2
2379,2245.2958167374086,5105.727307963944,19
2380,8232.944139708408,14552.800687594485,6
2381,6666.455393793915,11663.836953418604,8
2382,8182.154306168674,10841.800776908058,19
2383,8997.018833462804,17267.661324561937,12
2384,5223.273328669109,6326.337028937107,14
2385,3145.4269119909386,4089.4291901178067,13
2386,5354.891033221494,15154.383434872627,8
2387,5968.590782567513,16338.688403421289,10
2388,7873.9839232731665,16476.45009166102,3
2389,9903.525133752028,15161.972763039099,6
2390,289.71861722243324,2517.5664008914596,13
2391,6223.997109628588,18919.546793167545,14
2392,1285.478673089495,7317.468945430567,1
2393,883.5729528478811,7887.6253005069275,15
2394,1575.734911178562,8154.127195227444,2
2395,6980.753592268847,8672.726731974892,11
2396,9162.229275739111,16628.150885033367,16
2397,3949.35969997275,16361.27072210466,15
2398,7333.044427372663,11183.658971446346,19
2399,1745.9197451400448,10872.859415490195,2
2400,9998.191973998402,13938.168078424329,14
2401,8232.97760449893,13249.107742934608,11
2402,4243.337811870093,17397.595367637026,6
2403,4710.678908691467,8106.419703930542,18
2404,7031.184613642282,15122.446114978531,12
2405,2228.839134236909,9520.974692235428,11
2406,8481.735100520973,8959.528992451542,8
2407,3714.0242156852587,15138.741504300864,10
2408,5053.575404803169,7905.999755187602,8
2409,2112.8566217173448,6532.633039733607,14
2410,3868.6108955028035,7845.745056919903,2
2411,5235.680578727324,13190.16833194663,6
2412,7628.9398854788515,11323.0755526122,0
2413,6991.153442349171,10487.376742258319,5
2414,2022.8656162029877,5961.099556734389,9
2415,5559.480197840278,6659.851754422489,7
2416,6110.6180875396385,9158.61950706671,17
2417,2116.8535456559675,19637.439078424366,15
2418,4467.18637554036,10130.089599335986,8
2419,170.78392071870664,10758.694308623219,1
2420,5991.382708328079,17726.857624033335,16
2421,4070.8530520745203,8126.144844566434,17
2422,5278.241826207988,7856.359323318635,10
2423,2554.291124751641,8861.94470670016,11
2424,4511.84915011651,5212.883122441888,19
2425,1343.0602842841129,10793.172726366474,11
2426,2901.647975013761,5290.78710821254,12
2427,5219.508747707193,15310.25640165088,10
2428,3602.038192313699,5322.5772690364265,11
2429,2777.6211791293804,4693.801229013134,7
2430,7423.7416669703,14540.87510606195,3
2431,2295.9907203025505,17233.52137152307,2
2432,5235.165450448985,10073.845515510959,2
2433,9681.471185341727,10725.329149606714,0
2434,1789.172755046634,19967.587512278384,9
2435,5393.276229891259,12877.401391146755,11
2436,4571.94509872822,18911.078286620854,3
2437,3632.377007012646,17585.934275856558,17
2438,3672.9113135684047,16911.981578017167,4
2439,2991.406171256761,11582.329697008227,1
2440,5684.9635581287475,12687.443793325629,1
2441,4383.912370513748,14459.769457187072,3
2442,2305.0984114986495,12585.815326516602,8
2443,7215.551569214491,12874.280916642536,19
2444,6666.8659218042685,12907.377009208903,12
2445,490.38868810300977,11981.687589878797,15
2446,9961.14187796903,10047.548466847742,17
2447,7057.493782082752,18168.5615773095,14
2448,8357.136244500409,19820.621630900212,2
2449,3839.881533043146,12500.202071884996,13
2450,2084.947438936485,2456.550487485879,8
2451,6824.336621922785,13778.059250362105,18
2452,4739.874845227515,9543.14732103602,4
2453,493.4279032665602,4851.019500150614,5
2454,370.555942584264,3983.2867423579105,12
2455,9881.23654128406,12606.972603048904,2
2456,6270.743288478934,10626.466922667194,19
2457,7461.466951908499,17186.03054182029,6
2458,2455.2619876921317,19014.609818844456,8
2459,9997.523111088827,14584.584276685906,3
2460,5316.990494070363,16685.76155510741,19
2461,8921.512151569555,15310.531077666798,18
2462,1144.365710808089,18450.0147506754,12
2463,1617.4903921905088,7467.240069311654,5
2464,9976.498373442275,16768.278946141825,11
2465,1167.1279459028617,10117.286495318873,12
2466,7430.601680984016,8636.864503410618,8
2467,2221.128239420335,2953.4048496556175,7
2468,4126.300471701399,6715.036062700952,10
2469,7967.4420500956885,12127.929567971973,16
2470,3247.5801346058247,5996.080571802586,9
2471,9694.271261234577,13073.462472266303,7
2472,4885.613573491939,11372.891336552973,0
2473,9108.113088808426,12899.388657910265,13
2474,5376.980380420675,15055.75188686028,3
2475,4113.992050866187,13608.282751146839,1
2476,1126.4412314772783,3409.612147243409,0
2477,1322.2629803613725,17955.234278912405,11
2478,8716.464781422408,15414.293168272223,19
2479,8178.167809771277,8181.601010091631,18
2480,8569.224270831266,11378.699878236019,8
2481,4294.067234737667,17505.140177065263,15
2482,3063.3168507549085,3526.669287369252,2
2483,1306.3301705365348,18090.134612695798,6
2484,4015.795087294901,16354.817388148718,11
2485,1906.2043416145098,8205.376705167486,1
2486,6392.629413467842,9608.622254374917,19
2487,1721.2848762931353,11126.996726665926,18
2488,1241.8890925447947,4786.25782918633,0
2489,6822.760356513962,16187.805474547205,16
2490,9245.867457338121,12867.775906953984,15
2491,7314.827123443397,8615.655102413244,15
2492,2168.7238533102,15335.693801973131,19
2493,7835.057796465808,19024.203766516126,4
2494,5151.508101333814,12883.136051820617,13
2495,6714.212699410837,12978.659784685951,12
2496,1365.045713190578,2490.659928033613,5
2497,9528.672346624047,17469.76303284324,7
2498,937.8775584297612,1628.2607648870178,11
2499,2567.4531180569757,12719.32556711411,18
2500,3794.3829774982396,3807.159369069378,14
2501,97.75132435003573,10443.85031922199,18
2502,5724.335709813886,12563.710541464345,19
2503,4393.590824377525,17904.238434881558,19
2504,8813.337640670105,10869.365859640096,5
2505,9794.90485537492,15545.882088768529,8
2506,9084.276963534261,17770.506155403957,8
2507,2638.28274017127,15583.029204729819,3
2508,424.83673301890246,12747.412241203341,1
2509,9971.111624435038,12001.916282971228,19
2510,698.8470333073436,15885.845865394454,7
2511,5708.516277427004,9618.198046856638,18
2512,1671.1065107884176,16040.041832200928,18
2513,938.5590016701801,19369.792961138948,14
2514,7760.7395584686465,19147.018052376876,8
2515,8628.810007962536,9504.834099680294,14
2516,712.9866253080638,7604.170189262491,8
2517,7403.188859135256,18275.248891506973,19
2518,9861.097990945978,12096.366650878805,9
2519,5279.006808174363,6411.904475254291,13
2520,7159.167598225133,12706.223312719474,15
2521,9675.945802514676,14212.569191495219,4
2522,8536.976389595928,15142.26055723263,7
2523,9955.482452471086,17087.236920667478,7
2524,9089.963668044546,18232.451626404632,8
2525,2360.766573531654,17556.64974722513,11
2526,8977.398154013103,11123.957779175154,6
2527,2515.766681706978,18285.419189516208,10
2528,9314.571164931083,19872.634858902195,6
2529,4110.731561319561,6906.839259988782,2
2530,5829.898280373511,10883.701952288244,18
2531,7893.0057796429965,15899.07544623153,4
2532,6017.2269520316495,10537.043805333124,8
2533,1113.8693017433068,5054.98861444226,14
2534,8710.337543634938,16239.832698146922,10
2535,1580.0057759144565,18342.488004259547,5
2536,2604.0858672174913,6869.38005268513,11
2537,2237.0754049731645,18301.09240485099,11
2538,2343.315571987539,17613.649560106816,13
2539,5569.70353898331,18920.68156761455,16
2540,6407.112511970604,17482.011778937544,14
2541,1474.0796750454494,7728.324519036363,10
2542,2090.5892521195133,6150.1406765916945,15
2543,8696.48578033839,9539.321380033196,8
2544,5854.7605744918355,14115.471510362724,12
2545,8363.86354643282,10485.567434670098,13
2546,6178.807834113408,13177.78615490791,5
2547,8160.911599625319,19517.830909956214,19
2548,3451.121286600558,19310.6906038211,11
2549,6431.35412076237,16343.377011767265,12
2550,7457.539710514593,12668.304525163969,7
2551,7416.299326628496,8815.167310932751,15
2552,8289.715091532593,10309.366140683924,8
2553,5028.739959098325,11515.845002580932,16
2554,7993.148445954937,14429.329042421125,13
2555,1162.892160690195,8374.037494325083,1
2556,3394.1267010569545,5653.854536848268,14
2557,5335.575220475043,19192.86336035254,18
2558,9096.264144942585,9997.702536374145,16
2559,9252.833107736204,12405.960545604783,6
2560,4852.8535757155605,9992.554089997782,8
2561,4694.614069946457,16775.044166286723,11
2562,5674.743561142986,7443.65972394336,17
2563,3562.5903461102416,5457.058878412947,4
2564,1889.8474026549934,6809.031488123332,16
2565,4880.846987352816,6684.227526770515,19
2566,8064.617007258867,18668.819462624764,8
2567,7388.302705227084,12495.027108222432,4
2568,5822.03222282871,7406.171598290812,11
2569,8531.829112757869,13891.490721255348,10
2570,2061.5754040814036,19946.16492118613,13
2571,382.4558903208787,15038.804249321338,10
2572,2258.410826610617,19295.66375697639,4
2573,5996.4116434606585,6029.835529307897,10
2574,5026.222462929676,19078.448552571175,19
2575,3733.9934478160067,11739.342169104752,13
2576,659.4319579645673,5785.2077066900365,10
2577,6561.946449683895,13053.20003966365,19
2578,4907.61391522817,6096.649685726941,0
2579,2802.7326979630307,9664.614552372366,13
2580,1371.1565259920822,12073.889925517931,19
2581,7377.890268423767,15776.67260268793,5
2582,1836.6587462925806,14609.369245593756,17
2583,6997.077250334509,19720.26100702041,7
2584,2327.803863218423,15550.762044530376,8
2585,4043.7417346852058,17446.70792939757,5
2586,9462.727916658841,12985.435436659425,13
2587,8228.121802034671,8519.039772369542,16
2588,438.2529272643688,14528.641723814528,7
2589,126.2213109412226,17858.17373218072,15
2590,8950.333677308807,14288.024984134285,19
2591,8893.259852856461,10129.823515369639,10
2592,1625.2547408239573,16202.837608508695,3
2593,8372.789850079724,18208.962304069526,5
2594,6965.944309414909,17256.860669080368,3
2595,5965.07630900117,6373.208830859202,4
2596,9524.400367758568,18088.829606145988,9
2597,1641.7975666868679,5266.756649052235,15
2598,1333.2678472175078,15745.66105480022,1
2599,8732.184859196912,15507.125358685316,8
2600,5768.69178242187,8175.532232378298,16
2601,5611.603595636154,14346.685382178224,3
2602,8440.63726728498,19827.9710045405,18
2603,6310.429941182675,19880.20147300946,17
2604,2672.4696764507016,18373.641478525664,3
2605,5031.718456336892,5786.758648864643,19
2606,782.9875987296172,3916.3690868749027,13
2607,1193.1060000695181,13909.375114982688,12
2608,1791.11638834561,15730.76453429957,0
2609,2874.848269183834,5201.0721427395,19
2610,5240.061995929561,17177.42962889197,6
2611,8281.02517412314,13783.23449543252,14
2612,7989.910540094008,12030.826268781591,17
2613,9678.99715231853,19376.22976577657,18
2614,8739.311339456473,19121.45984549937,13
2615,2893.0233403451775,18814.705319450004,12
2616,2547.530913367481,5813.254874189271,9
2617,2465.329886765076,4724.590735908105,2
2618,8751.951255839078,16614.4784900093,19
2619,7822.059267268611,18962.613043202356,10
2620,5610.957093451028,16009.380269426387,9
2621,9135.002406065707,9509.159517805077,3
2622,6757.209960516814,10047.116686996298,0
2623,5629.418696736427,9252.352807825022,11
2624,2124.6390644510398,16780.90578472255,12
2625,5192.909425689702,6057.307611052659,19
2626,2094.078995229473,4128.603324673637,6
2627,7832.376461756102,14807.25015318207,11
2628,9242.284327162042,12720.73736403297,11
2629,8809.863584972365,15349.911538185068,0
2630,726.7231184105801,3658.0372850047897,19
2631,25.81148775549106,4920.848963747417,18
2632,5451.034305368827,12120.584630035291,1
2633,45.54806346672836,12379.70449327118,12
2634,2044.1406558585516,7963.032785105902,17
2635,3364.8307078714793,7774.771156316012,12
2636,7350.819984621873,10140.992156466418,19
2637,2301.3294640667036,14889.468788006587,7
2638,404.09016678521806,17157.752526194283,4
2639,7008.876731815263,15960.765261502384,6
2640,9964.266475039583,11623.819398754742,4
2641,30.944746718793475,11645.001702636278,2
2642,2682.9690090320114,8275.711661578667,11
2643,3681.069335017829,14302.940950652097,19
2644,8344.313919597122,11562.670590516067,0
2645,1793.309753502758,10656.851051748034,0
2646,6875.920841721644,18996.939589484664,17
2647,4901.040374710886,14168.69963687953,11
2648,9098.673056155045,19453.0136517575,18
2649,8695.499646066562,15364.81078237707,2
2650,9872.085258340554,15796.248775086551,13
2651,6706.175347995249,19524.99440855071,9
2652,2301.978802674763,13677.491160262045,13
2653,6398.790885465977,8424.897198847904,14
2654,5215.574286468963,17551.202310907727,6
2655,5459.9724594660565,5994.952059371795,8
2656,419.67514506790167,16282.941413825884,5
2657,8858.65472700662,14829.67854518634,18
2658,1044.3898073541716,16961.29858831786,2
2659,2232.1734451330094,19925.466301272423,4
2660,3490.727355185882,12925.964870883552,1
2661,6215.926438873092,19885.313785195583,1
2662,9350.316496071266,14200.076413104889,2
2663,8016.335897951717,16955.559272099425,6
2664,2624.696839465737,14780.704029059048,18
2665,720.9257917755563,17069.661611654978,13
2666,7446.871250612192,11966.799311605097,13
2667,3594.411815199355,6374.930651653694,19
2668,7635.65424444808,15815.306893429848,3
2669,759.1446787688494,19314.592465076916,6
2670,3571.6182114689454,13185.458765248504,11
2671,8018.882435919671,14630.788078676662,11
2672,8584.069718074934,11314.816382345154,16
2673,9773.19857529544,9915.291895038546,16
2674,7915.04166225004,16349.910704402138,6
2675,4146.849553714658,12472.860996563952,13
2676,6111.710420853951,14059.248164366061,11
2677,1171.2704089908223,10060.77481830764,4
2678,5380.248829222871,17343.689207626576,7
2679,1830.9461986322565,14767.529949456115,4
2680,4769.3555094007215,8281.397752263558,10
2681,6721.771853546327,13821.088303907822,17
2682,1106.5985409194564,11695.967008604091,3
2683,2722.951848604533,17349.359353329608,5
2684,5084.307995043482,19324.95348734348,15
2685,4299.335063770104,12827.482077313616,8
2686,5619.722118222143,15840.295806094015,9
2687,831.9641553456885,9202.557067878746,8
2688,3316.378440901812,19202.39610483366,13
2689,2230.939900063221,12301.353182410156,16
2690,3020.837915609874,14958.793093521512,8
2691,9248.13871539135,15249.30384664476,2
2692,5235.541842875087,7937.138801949139,8
2693,9187.082324514586,13719.26213932708,7
2694,7433.270815902286,8260.52877483696,13
2695,1520.2978992187698,1586.0905734189953,11
2696,9704.865927678828,15107.324658853337,11
2697,7939.126008075309,16047.827649280447,8
2698,9283.990694826238,17562.572397600467,14
2699,6604.030256757085,19879.11868638019,17
2700,9084.302421357426,12232.943846983588,17
2701,3129.5006637532074,17480.3997953204,13
2702,5600.780372962749,11262.33297893544,4
2703,1444.1081470731922,11585.389562815339,12
2704,9222.386099861129,19494.10882478308,19
2705,64.21580038926156,3058.8260620262486,14
2706,7084.0646316116945,9918.56845639928,7
2707,9014.454228359085,14028.386201813697,9
2708,5866.035282302747,8141.0992684791145,19
2709,4186.759078791934,18455.379218785176,15
2710,3216.183313497588,9987.317242304222,1
2711,2997.632540565959,6763.836285695522,16
2712,4135.161154882569,5659.075091514851,1
2713,9233.505313572154,15986.184462691826,3
2714,1819.3831250224441,8048.52014144637,13
2715,6079.526899798766,18830.70903145385,7
2716,857.5819337546252,9626.862481417233,1
2717,4638.033774341315,15977.517814314402,0
2718,6698.426310374224,13095.177612359843,15
2719,4627.757437386596,19450.91624778551,11
2720,7639.778379271459,9276.891001444332,10
2721,8724.967944402826,14396.75899497043,19
2722,3226.897093115964,13858.277718717982,8
2723,5130.214302247336,9240.648833673353,11
2724,9455.293095853045,18230.773973829622,3
2725,8361.387210689656,19512.442593179305,10
2726,5413.958838977861,8079.724305204078,9
2727,102.61619944138259,13611.836755938488,5
2728,2545.8295704484767,8662.734967330367,12
2729,8265.79502333499,12610.386804551385,18
2730,4867.226658700311,7600.244900211916,17
2731,6050.931642201666,15654.505841745122,12
2732,204.6845391809962,17353.223667089107,12
2733,2654.4118193375257,19786.180103441297,6
2734,7841.729549301034,11673.864700863713,19
2735,8354.708676326041,15028.804387643362,15
2736,6438.587099221167,12676.672159927108,3
2737,3612.3813543176316,8380.722699867823,17
2738,5747.530796988482,13077.656427443177,12
2739,1192.7424496698434,9636.50731668333,16
2740,1603.981975397513,9050.425380161385,11
2741,7264.505815802504,19954.577963138036,18
2742,8712.062880007907,14656.894079587582,3
2743,4050.0861260708043,7492.535719845826,4
2744,4774.022946925983,11880.399909622924,11
2745,804.6561007414631,2884.901190783095,14
2746,9002.52472622996,11777.821047997415,3
2747,4386.3692658339605,12110.258203961994,4
2748,4544.180572178697,13396.158539788234,6
2749,9909.044743839131,15735.759131010609,1
2750,879.471249534114,13666.102699862173,9
2751,6261.717746769988,8649.885434829683,2
2752,30.867647085320492,18237.409552578443,17
2753,3728.1953657646886,4930.839245347355,9
2754,3613.3620324970693,11799.749818753855,14
2755,1166.7712662248946,1189.1682040735473,18
2756,3709.5229332711374,11406.187289885433,17
2757,698.4309385077346,8712.627877380586,7
2758,9809.092778909231,15882.048609459584,17
2759,1502.7867313597344,12982.579528318618,16
2760,3384.3662703136406,17002.262202655078,19
2761,5202.977541066165,10785.80043837477,17
2762,8168.113612669563,16052.03956317106,16
2763,5621.062223853575,13550.031686718497,16
2764,907.0225251794237,1238.5841708963228,6
2765,8197.596001601238,9320.46421933842,11
2766,2610.7869984284403,11346.816478481996,16
2767,4850.187087219917,7221.005177810499,14
2768,3824.9507603224683,9196.801346286848,12
2769,2530.901782220367,10429.647160215103,8
2770,8744.273261613738,17868.11788222519,12
2771,7931.139119715087,10658.547499326416,8
2772,6163.5647877291785,11116.937106212961,7
2773,9232.512637550213,15428.89863799173,2
2774,8089.69313813121,11116.05742717702,2
2775,3564.4156344371727,6000.122606613699,18
2776,6617.396515775376,14903.89127919765,13
2777,2377.8554933823348,14685.666578764789,13
2778,9476.51522707008,13566.23263553761,11
2779,4334.506957276273,17426.635162591367,15
2780,748.4143814549664,5633.175414629692,7
2781,3706.052865296004,7887.65463393083,11
2782,3094.309852453974,6001.499414079553,1
2783,7892.284744300161,9107.470895654365,15
2784,7287.790626926839,11757.457046529731,10
2785,1734.2576106245258,10340.295857013261,0
2786,922.0963836653459,7349.380562859951,17
2787,7332.709583346117,19764.891122596553,8
2788,5114.932355267797,13465.425008771774,14
2789,9028.670520193722,9477.36496292469,5
2790,6720.565668943685,8257.578024755358,4
2791,2302.548023836379,7790.636235868681,18
2792,6183.612890986236,8066.567815316777,5
2793,117.48383055569732,4928.188973838256,6
2794,3554.4587367135523,18791.290689484904,3
2795,5608.3797875034115,6695.9788698692255,5
2796,8248.874038452237,11320.014614801827,0
2797,9498.427438431687,18418.595087053818,11
2798,2211.9492018860237,4433.723026941752,19
2799,393.14401472128736,4419.44126913562,5
2800,4644.778963982962,10710.375337431733,1
2801,811.7765764553136,19014.629047593502,11
2802,1429.9435962200655,2135.214768120979,4
2803,222.31158306536068,14893.937035661298,11
2804,3991.7880201822622,4287.859559849325,3
2805,9146.647497141417,10776.89374063399,1
2806,4336.800051286224,14159.484067013456,19
2807,2725.3401535682547,17121.16651968421,8
2808,3974.9923640888724,17562.82687600063,9
2809,9128.222512724325,11688.877522395502,6
2810,5790.370518039285,12154.099346639918,1
2811,9859.321205943219,18784.124029083367,8
